SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
eIXFCloMpBd2g1TS,1,9,111.5,1,48.5,49,1868.819697,0,0.020708874,1.706014966,0,March,Android,Chrome,Oceania,2,Returning,FALSE,Yes
3NnSYaRCwiMWQSb8,3,3,47,1,51,68,3008.124108,0.007142857,0.016727891,46.53017511,0,March,Android,Chrome,North America,1,Returning,FALSE,No
ucr3B6PYb7RVN9eG,3,0,0,0,0,2,0,0.2,0.2,0,0,March,Windows,Safari,North America,3,Returning,FALSE,No
t0VWe4ZtHlHJmJnm,,3,1226,5,3,24,3230.25,0.036190476,0.096,0,0,March,Android,Chrome,North America,2,Returning,FALSE,No
uGhf9zqX3uEq8VX0,4,3,52,0,0,9,319,0,0.02,0,0,March,Windows,Safari,North America,1,Returning,FALSE,No
GeuX2Zkjcobj53Oe,,0,0,0,0,3,42,0,0.066666667,0,0,March,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
4AO34cEyEe0iEDW7,,0,0,0,0,22,354.3333333,0.009090909,0.057662338,0,0,March,Windows,Safari,Oceania,2,Returning,TRUE,No
BRW8lqh5z9z7bGOp,0,0,0,0,0,98,3556.61241,0.002061856,0.010173465,0,0,March,Windows,Safari,North America,3,Returning,FALSE,No
x1EcULzmXGAPpd0e,1,2,56,1,144,67,2563.783333,0,0.005797101,19.34265017,0,March,Android,Chrome,South America,2,New,FALSE,Yes
JoDvEJHbCRzDfPm5,4,3,112.9607843,0,0,13,3014.018519,0.013068182,0.06140625,0,0,March,Android,Chrome,North America,2,Returning,FALSE,No
dCb6tywf2yVyJeJc,4,0,0,0,0,17,840.2333333,0,0.001666667,109.176,0,March,Android,Chrome,Other,2,New,FALSE,Yes
gqofMmLc7sueaWMW,0,3,94,2,125,55,1970.844805,0,0.001724138,96.25511582,0,March,Android,Edge,North America,2,New,TRUE,Yes
pZRPdLNzFEHdNTq5,4,1,32,0,0,50,2867,0,0.004,153.4432478,0,March,Android,Chrome,Oceania,8,Returning,TRUE,Yes
cfiHlrs8SkOgrX62,3,0,0,0,0,5,43,0,0.04,0,0,March,Windows,Safari,North America,9,Returning,TRUE,No
Xv6WucFmoMMRUzNx,2,5,218,0,0,13,284.5,0,0.004166667,0,0,March,Windows,Safari,North America,2,New,FALSE,No
ffAfVk0TpC6vzNNK,4,0,0,0,0,3,133.5,0,0.088888889,0,0,March,Windows,Chrome,North America,8,Returning,FALSE,No
wgRWlbmjm8oQhD2w,1,1,119,0,0,12,297.6666667,0,0.008333333,0,0,March,iOS,Chrome,North America,10,Returning,FALSE,No
gHDrnCFU8uGgBtWl,0,3,281,0,0,16,453.75,0,0.005263158,,0,March,Android,Chrome,Africa,2,New,FALSE,No
AH2eHvWrxoxXgmwy,2,1,18,0,0,16,1331.75,0,0.0125,33.79956701,0,March,Android,Firefox,Europe,3,New,FALSE,Yes
aHPbKVa3BAO4DC6P,4,2,40,0,0,5,558.5,0,0.028571429,0,0,March,Android,Chrome,Oceania,2,New,TRUE,No
SphivuDIaL1s26a7,4,3,107,0,0,4,145.8333333,0,0.016666667,0,0,March,iOS,Chrome,Oceania,1,New,FALSE,No
g4OkpbU3Um9AHTMO,2,0,0,0,0,,,0,0.04375,0,0,March,Android,Edge,North America,,Returning,FALSE,No
vSTZDDs3QzhrChUU,3,2,49,1,127,4,188,0.033333333,0.0375,0,0,March,iOS,Chrome,Asia-Pacific,2,Returning,FALSE,No
5wGAQTKIMDV9seLr,2,0,0,0,0,14,565.3333333,0.037619048,0.04952381,0,0,March,Android,Samsung Internet,Asia-Pacific,1,Returning,FALSE,No
DvhbA3LbAfcB36kG,0,0,0,0,0,2,50,0,0.05,0,0,March,iOS,Chrome,Central America,11,,FALSE,No
58jgnhp0iO57n5ys,4,4,57,0,0,7,591,0.006666667,0.033333333,0,0,March,Windows,Chrome,Middle East,6,Returning,TRUE,No
9PjVSSe1TDm8HWEc,2,2,2,3,261,10,281,0,0.042857143,0,0,March,Android,Chrome,North America,2,Returning,FALSE,No
Cqhim2ZsqSF69rqE,2,2,123,2,306.3333333,18,483.8333333,0,0.02,0,0,March,,Chrome,South America,1,Returning,FALSE,No
RYqocM8D6vNj8Q55,0,2,118,0,0,4,42,0,0.066666667,0,0,March,Windows,Chrome,Oceania,,Returning,FALSE,No
bqX521qX4s7fSizS,1,0,0,0,0,35,1192.386111,0.005714286,0.028571429,0,0,March,Android,Edge,Europe,2,Returning,FALSE,No
tIhbYNX9b7psx0BP,,0,0,0,0,12,198,0.016666667,0.075,0,0,March,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
sOZGS8zIQhBZp9zO,0,0,0,0,0,3,15,0,0.066666667,0,0,March,Android,Edge,Asia-Pacific,12,Returning,FALSE,No
NnC5JggMqsmf47lo,3,2,38,0,0,14,643,0,0.013333333,35.0928,0,March,Android,Chrome,Africa,1,Returning,FALSE,Yes
Q8couvDUrgcvBC7t,2,0,0,0,0,5,23,0.08,0.12,0,0,March,Android,,North America,1,Returning,FALSE,No
HjsSWfvqvZDWITlQ,2,0,0,0,0,4,14,0.1,0.15,0,0,March,iOS,Chrome,North America,1,Returning,FALSE,No
jLiQ7QeGPyLF7aSO,1,1,54,0,0,6,210.5,0,0.02,0,0,March,Android,Chrome,North America,8,New,FALSE,No
uApp9B5nYtMezSCz,1,1,993,0,0,28,1529.30467,0.001481481,0.009150327,0,0,March,iOS,Chrome,South America,2,,FALSE,No
oWZKhrjYwpqntI3a,0,0,0,0,0,2,19,0,0.1,0,0,March,Android,Chrome,Asia-Pacific,11,Returning,TRUE,No
W8atwLfLBIOCDb6o,0,5,74.25,2,84,37,1599.083333,0,0.006578947,0,0,March,Android,Chrome,South America,1,Returning,FALSE,No
0of57JdSPZGMdWam,4,0,0,0,0,9,102.5,0,0.022222222,0,0,March,Android,Chrome,North America,3,Returning,FALSE,No
Ubbq1zbE9mn5a4mh,3,0,0,0,0,16,2337,0,0.013333333,17.76266667,0,March,Android,Chrome,North America,1,Returning,FALSE,Yes
0aFuO7lqNUQXgCop,1,0,0,0,0,19,1883.5,0.010526316,0.021052632,0,0,March,Android,Chrome,North America,3,Returning,FALSE,No
H1TMezhNwiJA3SUt,2,2,32,0,0,50,1245.3,0.004,0.020666667,7.146260888,0,March,Android,Chrome,Oceania,9,Returning,TRUE,No
U9LQ3Afr6f5r71RF,2,6,666.8333333,0,0,22,1674.583333,0,0.014666667,0,0,March,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
N0nWjN3PgX8FKmVg,2,0,0,0,0,9,132,0.011111111,0.033333333,0,0,March,MacOS,Safari,North America,3,,TRUE,No
U5cnNjZpgMF9rIHU,0,1,73,1,740,50,1434.255128,0,0.019230769,22.03276923,0,March,Android,Chrome,Asia-Pacific,2,Returning,TRUE,No
I0FMNjygnM6cMWOR,1,2,154,0,0,18,367.25,0.005263158,0.044210526,0,0,March,iOS,Chrome,Europe,1,Returning,TRUE,No
ryyVAO4NkiHRzQ78,2,3,49.33333333,5,303.25,7,148.5,0,0.014081633,0,0,March,iOS,Chrome,Europe,2,Returning,FALSE,No
U1vTxewmw4fIEwt0,0,3,118.5,0,0,,,0.006896552,0.010600255,0,0,March,iOS,Chrome,North America,8,Returning,TRUE,No
xfPNlfyzY2bwoIYP,3,6,153.5,0,0,34,1048.492063,0.011578947,0.032225685,0,0,March,Android,Samsung Internet,North America,1,Returning,TRUE,No
0kZM6W30mhEOQTFs,,0,0,0,0,9,478,0,0.011111111,0,0,March,iOS,Chrome,Europe,3,Returning,TRUE,No
MwkNzzLVzXw6A8It,0,0,0,0,0,16,980.25,0,0.04,0,0,March,Android,Chrome,South America,3,Returning,FALSE,No
SBWY2VY0a2sacwqx,3,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0,0,March,Android,Chrome,Europe,2,Returning,FALSE,No
1lBcRZuuyy8KarL0,1,2,24.5,0,0,22,353.1666667,0.018181818,0.031818182,0,0,March,Android,Firefox,,3,Returning,FALSE,No
fmMmioP88GVfrGne,0,1,0,0,0,18,1489.083333,0.023529412,0.046470588,0,0,March,Android,Chrome,Central America,1,Returning,FALSE,No
v5uqhvmAvw2XkQKz,4,0,0,1,1220,28,2389.333333,0.016666667,0.030833333,0,0,March,Android,Chrome,North America,3,Returning,TRUE,No
YNz5f3T9Kk86PJ2C,1,0,0,0,0,7,753,0,0.00952381,0,0,March,Android,Opera,North America,2,Returning,FALSE,No
WK4i5qgq3C7pfyoz,0,0,0,0,0,31,688.1666667,0,0.019354839,0,0,March,MacOS,Safari,North America,3,Returning,FALSE,No
VJdW2q59PsY2ZAsE,1,0,0,0,0,14,811,0.015384615,0.041025641,0,0,March,Android,Chrome,Central America,1,Returning,FALSE,No
NmcCxCdAamUF3whO,0,1,22,0,0,9,415.25,0.033333333,,0,,March,iOS,Internet Explorer,North America,1,Returning,FALSE,No
uwP4g2HtGJoFYrzA,1,16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,March,Android,,Asia-Pacific,2,,FALSE,Yes
j2QuSBEEhJtD61GR,4,1,21.33333333,1,235,71,2753.378571,0.012676056,0.015201207,0,0,March,iOS,Chrome,Europe,1,Returning,TRUE,No
G8Kn09LVQmKiGvUe,1,2,191,1,100,46,2452.582143,0.007246377,0.022253906,0,0,March,iOS,,Other,3,Returning,TRUE,No
CoPVqctg3nHwRnJ1,3,0,0,0,0,18,5188.5,0,0.05,0,0,March,Android,Firefox,North America,1,Returning,FALSE,No
j8aHpJNn7KOmFJZC,0,0,0,0,0,2,0,0.2,0.2,0,0,March,Windows,Safari,North America,1,Returning,FALSE,No
wnDFUf8EQxtfeYpA,0,0,0,0,0,5,57,0.08,0.12,0,0,March,Android,Firefox,Europe,1,Returning,FALSE,No
bHkUmhzAg6jRleHB,1,0,0,0,0,2,8,0,0.1,0,0,March,,Chrome,Africa,1,Returning,TRUE,No
CYJASmoNBQm1y0um,0,4,96.5,,,19,1430.659091,0.01,0.025666667,0,0,March,Windows,Safari,North America,1,Returning,FALSE,No
Te6wtStSo3ikBhzQ,4,1,13,0,0,2,20,0,0.05,0,0,March,iOS,Chrome,Asia-Pacific,2,Returning,FALSE,No
svdoExu1sGXWwzLX,1,5,1388.75,0,0,4,1373.75,0,0.02,0,0,March,Windows,Safari,Oceania,8,Returning,FALSE,No
MJglg7Ifsp4jaz2F,0,0,0,0,0,45,844.25,0,0.01037037,0,0,March,Windows,Safari,,1,Returning,FALSE,No
IYgMef8hIeIzzdEq,2,0,0,1,0,7,188,0,0.033333333,0,0,March,Android,Chrome,,8,New,FALSE,No
WbRfiLnHOIrGKsgI,2,3,51,0,0,14,527.375,0.015555556,0.033862434,0,0,March,Unknown_OS,Safari,Middle East,1,Returning,TRUE,No
eHIJU1hV2iDoJJKH,0,0,0,0,0,1,0,0.2,0.2,0,,March,iOS,Internet Explorer,Africa,2,Returning,FALSE,No
3wb1iZJKo0W3pHvy,0,1,158,1,64,29,1916.761905,0.006451613,0.018709677,8.772473118,0,March,Android,Chrome,Asia-Pacific,2,Returning,TRUE,Yes
mDo49HpIdD2hR77C,2,0,0,,,9,116.3333333,0,0.066666667,0,,March,Android,Chrome,North America,1,Returning,FALSE,No
mPpCDJ1wldFgRr2L,0,0,0,0,0,30,397,0,0.02,0,0,March,Android,Chrome,Oceania,2,Returning,FALSE,No
li16qZPZV20bkxJv,4,0,0,0,0,63,5220.083333,0,0.003329865,51.46331148,0,March,Android,Firefox,Asia-Pacific,1,Returning,TRUE,Yes
FtpXxUdTLhhi2vc9,4,0,0,0,0,20,219.3333333,0,0.011666667,0,0,March,Windows,UC Browser,Oceania,2,Returning,FALSE,No
6DtvGMo2PCXnBcIi,3,0,0,0,0,5,74,0,0.04,0,0,March,Android,Chrome,North America,,Returning,FALSE,No
5CuORYYtmt4ew8BW,4,0,0,0,0,15,1559.6,0,0.033846154,0,0,March,Android,Edge,North America,1,Returning,FALSE,No
afbHdovW052SXbxD,3,,,0,0,6,236.5,0,0.016666667,0,0,March,Windows,Safari,North America,3,Returning,TRUE,No
ZBpfjwqyUbxjtuMD,2,1,10,0,0,,,0.035714286,0.053571429,0,0,March,iOS,Chrome,North America,1,Returning,TRUE,No
XEsWQVbSriHyzEgw,3,0,0,0,0,1,0,0.2,0.2,0,0,March,Android,Firefox,North America,1,Returning,FALSE,No
ouSKb8LLAZhys8hh,1,1,28,1,47,13,224.5,0,0.014285714,0,0,March,Windows,Safari,North America,8,New,FALSE,No
0UK65rbJEGwfK1Qx,,4,27,0,0,42,601.7666667,0,0.004545455,0,0,March,Android,Firefox,Asia-Pacific,3,Returning,FALSE,No
nbsSy4wG8k5d6TJc,1,0,0,0,0,5,75.5,0.02,0.013333333,0,,March,Windows,Safari,,9,Returning,TRUE,No
0XeZKYfs0SRrHP0o,4,0,0,0,0,2,153,0,0.05,0,0,March,Android,Firefox,Middle East,1,Returning,FALSE,No
ZIZdPDadWkikmBUy,2,4,15,0,0,10,197.2,0,0.016666667,38.99,0,March,Windows,Safari,North America,3,Returning,TRUE,Yes
WgyNPsQbNP56LZwj,2,0,0,0,0,18,3658.5,0.016666667,0.05,0,0,March,MacOS,Chrome,Other,1,Returning,FALSE,No
6vmgzeFSDhAxN7xU,3,0,0,0,0,5,1162.5,0,0.025,0,0,March,Android,Chrome,Europe,2,Returning,FALSE,No
aTj0LsVP2YaqsVgZ,2,0,0,0,0,32,556.6,0.014583333,0.039583333,0,0,March,Android,Chrome,,1,Returning,FALSE,No
5aUa8AvIglzletxQ,3,0,0,0,0,3,41,0,0.033333333,0,0,March,Android,Chrome,,3,Returning,TRUE,No
DKX1Py5rMGhOipsI,0,0,0,0,0,11,300.0714286,0,0.02,53.9892,0,March,Android,Chrome,North America,11,Returning,TRUE,Yes
qhHBRNee9WegX3HK,4,13,1249.809524,4,205,,,0.010638298,0.026186255,6.831792392,0,March,iOS,Chrome,Europe,,Returning,FALSE,No
UxljBPEqMzeUslxD,3,0,0,0,0,6,69.25,0,0.044444444,0,0,March,Android,Chrome,South America,3,Returning,FALSE,No
ljwMdkAeK1xvpWPk,0,2,390,0,0,10,1169.1,0.02,0.05,0,0,March,iOS,Other,Other,2,Returning,FALSE,No
wnKrhdveTsq6YiYE,0,0,0,0,0,8,402,0,0.038095238,0,0,March,Android,Chrome,Europe,1,Returning,FALSE,No
NBLESbY8s2bssfiV,2,0,0,0,0,1,0,0.2,0.2,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
WDLMtwyJngwo9bQx,1,0,0,0,0,35,3324.333333,,0.024761905,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
8V7IrzngWEQQK6oq,4,11,215.5238095,1,70,87,3037.499952,0.002150538,0.007722385,0,0,March,Android,Chrome,Africa,1,Returning,FALSE,No
w2Akl82Z8QLS538W,3,0,0,0,0,4,59,0,0.05,0,0,March,Windows,Safari,North America,10,Returning,FALSE,No
xavHgWTr7u0BIzWt,3,1,11,0,0,51,1059.253472,0.010588235,0.022643039,0,0,March,iOS,Chrome,Middle East,3,Returning,FALSE,No
L4pcGMDlXZVZxOaY,4,2,20,0,0,7,720,0,0.011111111,0,0,March,Android,Chrome,Asia-Pacific,6,Returning,FALSE,No
jjwOw2SHLd0sQutm,,0,0,0,0,40,905.4856061,0.0135,0.03747619,0,0,March,iOS,Chrome,Europe,1,Returning,FALSE,No
bvIEM4LfyzRmR7MV,,0,0,0,0,1,0,0.2,,0,0,March,Windows,Safari,North America,1,Returning,TRUE,No
xd4Huy4DASQzUqJl,0,2,8,1,14.33333333,14,603.6666667,0,0.0125,44.67925,0,March,Android,Chrome,North America,7,Returning,FALSE,Yes
CM4BzdKZUmhlLkTV,1,0,0,0,0,13,328.9166667,0,0.014285714,59.79014286,0,March,iOS,,North America,,Returning,FALSE,Yes
O2MGxBlPJHIcEzEU,0,0,0,0,0,33,778.8166667,0,0.022424242,0,0,March,Android,Firefox,North America,1,Returning,FALSE,No
ckfeLQixz9simcdC,0,,,0,0,22,851.5595238,0.004545455,0.031907308,0,0,March,iOS,Chrome,North America,1,Returning,FALSE,No
K5IZFKRsSVG2rJtQ,0,0,0,0,0,1,0,0.2,0.2,0,0,March,Windows,,Central America,1,Returning,FALSE,No
si4Po5gq0CljXO4P,1,0,0,0,0,3,227.5,0,0.022222222,0,0,March,Android,Chrome,North America,3,Returning,FALSE,No
GIcAPTqfCvD7iwm5,3,5,227.3333333,0,0,17,528.9,0,0.002272727,0,0,March,Windows,Safari,North America,9,Returning,TRUE,No
I32WWyIwT6b3oe8S,0,0,0,0,0,15,872.8333333,0,0.026666667,0,0,March,Android,,Europe,3,Returning,TRUE,No
JwMX8ibinfOvyVSC,4,0,0,0,0,2,0,0.2,0.2,0,0,March,iOS,Chrome,,1,Returning,FALSE,No
zxaGBW2fKIRurMpi,3,0,0,0,0,35,835.0666667,0.012571429,0.044761905,0,0,March,Android,Chrome,Middle East,1,Returning,FALSE,No
tSO18c0gzijp181R,3,0,0,0,0,4,82.5,0,0.05,0,0,March,iOS,Chrome,North America,3,Returning,FALSE,No
5H92thkAXddQy7zt,0,0,0,1,0,1,13,0,0.1,0,0,March,iOS,Chrome,Asia-Pacific,1,Returning,FALSE,No
2OfPDE45kXFlzrnv,2,0,0,0,0,2,9,0,0.1,0,0,March,Android,Chrome,North America,3,Returning,TRUE,No
PahKx6jC4YM7NGtj,3,0,0,0,0,2,7,0,0.1,0,0,March,Android,Chrome,,1,Returning,FALSE,No
eeIWJ9k2ycTfJ1Q5,,0,0,0,0,12,94.5,0.033333333,0.025555556,0,0,March,iOS,Chrome,South America,11,Returning,FALSE,No
J1u7QsPdfHWcGm8u,2,5,86,0,0,23,267.3,0,0.016,0,0,March,Windows,Safari,South America,9,Returning,TRUE,No
YcK0Nfkg4OT80fe5,0,0,0,0,0,29,3312.5,0.013793103,0.028965517,,0,March,Android,Chrome,North America,13,Returning,FALSE,No
wqllZ1vLg2bUaqau,3,0,0,0,0,3,75,0,0.066666667,0,0,March,Android,Firefox,North America,3,Returning,TRUE,No
yPDVFe9LxgRk99Yb,3,2,7,0,0,10,75,0.05,0.11,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
Thd5EubsNEwh88U9,4,0,0,1,24,27,1547.5,0.003703704,0.014814815,0,0,March,iOS,Chrome,North America,1,Returning,FALSE,No
Mh6zHR3Toyw8OT2Y,2,7,186.9761905,2,40,35,1276.157071,0,0.008681765,0,0,March,Windows,Safari,Middle East,2,Returning,FALSE,No
5G2fIOjT7t3VcAUG,1,3,138,2,136,54,2631.1,0,0.00969697,0,0,March,Windows,Chrome,North America,2,Returning,FALSE,No
0RcToICQnbDFxNGp,0,0,0,0,0,2,96,0,0.1,0,0,March,MacOS,Safari,North America,1,Returning,FALSE,No
gtRBV3HCbHLsTEXp,0,2,374,0,0,3,1370,0,0.025,0,0,March,Android,Chrome,North America,8,Returning,FALSE,No
AOXZr07Bq3By0bXh,3,2,61,0,0,5,97,0,0.04,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
PSWGHamQ1xTcozCE,0,1,14,0,0,46,1380.166667,0,0.01037037,0,0,March,MacOS,Safari,North America,1,Returning,FALSE,No
bFXXvTJ6FJ0rgiL5,0,1,38,0,0,23,1483.6,0.022916667,0.038373016,7.103020833,0,March,,Chrome,Middle East,1,Returning,FALSE,Yes
yLHwlAcFkUARV6fI,4,0,0,0,0,5,156,0,0.04,0,0,March,Android,Chrome,South America,1,Returning,FALSE,No
EFJFyorFZXa2Zxcc,0,0,0,0,0,10,240.75,0,0.02,0,0,March,Android,Chrome,Other,2,Returning,FALSE,No
ldkm8xBmP84PbZhU,,2,96,0,0,37,1238.5,0.005128205,0.016410256,0,0,March,Android,Chrome,North America,2,New,FALSE,No
fz8dd0bhGSNiX8BC,1,6,615.25,0,0,68,2524.719048,0,0.000175593,0,0,March,Windows,Chrome,Middle East,1,Returning,FALSE,No
wqFaSSE745S6DyQw,1,4,111,0,0,4,54,0,0.028571429,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
S4dlxhzrjcoQOiLH,2,2,147,0,0,2,35,0,0.05,0,0,March,Android,Chrome,North America,2,New,FALSE,No
bCUmmFbg29Mza7dq,0,0,0,0,0,15,175.9166667,0.013333333,0.026666667,0,0,March,Windows,Safari,North America,1,Returning,TRUE,No
vqcjGYAngeg3uqmy,2,3,53.16666667,0,0,11,263.6,0,0.003571429,,0,March,iOS,Chrome,North America,9,Returning,FALSE,No
gC9GdE40MZiB0fpf,3,2,58,0,0,7,101.8,0,0.011111111,0,0,March,iOS,Chrome,Central America,2,New,FALSE,No
kkf7P5x4P5Da7G62,4,0,0,0,0,1,0,0.2,0.2,0,0,March,iOS,Chrome,Asia-Pacific,1,Returning,FALSE,No
W6QmSe2oFco0kgF2,1,3,48.5,0,0,55,1042.242857,0,0.002222222,,0,March,MacOS,Chrome,North America,2,New,FALSE,No
pjcakwetlzyKf0rc,1,1,21,3,116,21,613.6666667,0.008333333,0.023611111,0,,March,Windows,Chrome,North America,1,Returning,FALSE,No
pydTzNVp87weoMSA,1,4,115.3333333,0,0,64,1588.944444,0.003076923,0.009213675,0,0,March,Android,Chrome,North America,1,Returning,FALSE,No
qwvqZOqfWUG0qcOX,2,0,0,1,929,75,4105.666667,0.002631579,0.017324561,0,0,March,Android,,Asia-Pacific,1,Returning,FALSE,No
WE56EahAokcIujHe,4,1,8,0,0,14,269.5,0,0.019047619,0,0,March,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
4ztSsbrM7baGoOX6,2,1,32.28571429,0,0,8,1236.2,0,0.028571429,0,0,March,,Chrome,North America,3,Returning,FALSE,No
4sacAdZNs2pWvrL4,1,0,0,0,0,49,1384.016667,0,0.011904762,0,0,March,Android,,North America,2,Returning,FALSE,No
oQVQ3Ax60LV6qaWd,0,0,0,0,0,4,52,0,0.025,0,0,March,Android,Chrome,North America,2,Returning,FALSE,No
WW6LIToz9NDA23e9,4,1,11,0,0,29,664.75,0,0.005057471,0,0,March,iOS,Chrome,North America,2,Returning,FALSE,No
73MijTiljgPbaPAP,0,0,0,0,0,7,64,0,0.014285714,0,0,March,Android,Chrome,North America,3,Returning,FALSE,No
Lw2Nw1fZkLmikfwk,0,0,0,0,0,1,0,0.2,0.2,0,0,March,Android,Chrome,South America,1,Returning,FALSE,No
vF8H6yyIoNGCVHFg,4,0,0,0,0,8,326.5,0.1,0.125,0,0,March,Windows,Safari,North America,3,Returning,FALSE,No
OgXIE4F1JCp63nlb,2,0,0,0,0,25,1690.977778,0.008,0.037333333,0,0,March,Windows,Safari,Central America,1,Returning,FALSE,No
TnpUvaCPE4ZFefDC,1,0,0,0,0,1,0,0.2,,0,0,March,Android,Chrome,Central America,1,Returning,FALSE,No
DJ7Fuviy1TjS7GFN,1,4,277.75,,,3,178.75,0,0.008,0,0,March,iOS,Chrome,Asia-Pacific,8,New,FALSE,No
HtAoZke1xlTyGN76,1,0,0,0,0,12,407,0,0.033333333,0,0,March,Android,Chrome,South America,3,,FALSE,No
obr8s8RTxhJoPqvD,4,6,241.1666667,0,0,39,1513.566667,0.005128205,0.021367521,0,0,March,Windows,Safari,North America,3,Returning,FALSE,No
yZmYn24M2xMMEBOy,4,3,64,0,0,24,832.0909091,0,0.009876543,0,0,March,Android,Opera,North America,3,New,FALSE,No
42xNur3e8F39CnY5,4,1,25.5,0,0,12,250.8333333,0,0.016666667,0,0,March,iOS,Chrome,Europe,,Returning,TRUE,No
Q3tCgflNtj8p8aLI,1,2,64,0,0,15,565.6666667,0,0.00625,0,0,March,Android,Chrome,North America,1,,FALSE,No
v4i6IKxBhwoQCPFI,0,0,0,0,0,10,194,0.02,0.04,0,0,March,Android,Firefox,Oceania,1,Returning,FALSE,No
TBVQQwk1oSoB9tDF,2,8,130,1,18,19,298,0,0.016666667,19.66818546,0,March,Android,Chrome,Asia-Pacific,1,Returning,TRUE,No
D2V3Ecqq7kAkqmH6,3,,,1,155.5,55,1743.066667,0,0.004371585,0,0,March,Android,Chrome,Middle East,2,Returning,FALSE,No
BVMfXpEKqmTVfpLp,1,3,84,0,0,27,655.9166667,0,0.011111111,0,0,March,Android,Chrome,Europe,1,Returning,FALSE,No
4tuJXlnEdx4Jd3O6,2,0,0,1,9,30,1992.833333,0,0.003333333,9.227000967,0,March,Android,Edge,North America,3,Returning,FALSE,Yes
5cfFcs43B7NXhVRd,1,0,0,0,0,,,0.2,0.2,0,,March,Android,Chrome,South America,1,Returning,FALSE,No
MJNNMuozzYq4EIy9,4,0,0,0,0,24,308.8635531,0,0.028030303,0,0,March,Android,Samsung Internet,Europe,2,Returning,FALSE,No
8GXPetuHHJYvF6B9,4,3,41,0,0,46,2749.666667,0,0.005555556,0,0,March,Android,Chrome,North America,2,Returning,FALSE,No
jRqkBSOjJS9tWc20,3,0,0,0,0,1,0,0.2,0.2,0,0,March,iOS,Chrome,North America,1,Returning,FALSE,No
h1MfJYQC71pdD4CE,2,0,0,0,0,25,812,0,0.008,0,0,March,Android,Chrome,North America,,Returning,FALSE,No
d1gpPHeJqd83K3aq,2,0,0,0,0,12,166,0.028571429,,0,0,March,Android,Chrome,North America,1,Returning,TRUE,No
G5IUbKizGgemXfqa,4,1,14,0,0,,,0,0.05,0,0,March,Android,Edge,Asia-Pacific,1,Returning,FALSE,No
8ryUCcZSmBkP8oaX,0,4,86,0,0,46,2450.688095,0.027083333,0.047905093,0,0,March,Windows,Safari,Asia-Pacific,3,Returning,FALSE,No
cvO6LrFPo6WOcP85,1,0,0,0,0,10,226.8333333,0,0.01,0,0,March,Windows,Safari,North America,2,Returning,TRUE,No
stXcXFoiqVFxM4dH,0,3,618,0,0,9,341,0,0.007692308,34.43601877,0,March,Android,Chrome,Other,3,New,FALSE,Yes
G7bdcEjngDmeKx2e,,0,0,0,0,13,226,0,0.053846154,0,0,March,Android,Chrome,South America,3,,TRUE,No
iw5Uo9qBYqaN8bjP,4,1,11.88888889,0,0,111,3510.879903,9.83E-05,0.009438427,12.01656549,0,March,iOS,Chrome,Africa,2,Returning,FALSE,No
srAAptHMQtT3HMhK,,5,51.5,0,0,2,6,0,0.033333333,0,0,March,Android,,Europe,1,Returning,FALSE,No
3orqnQX9ZXfmRPmU,0,2,7,0,0,27,559.4,0.014814815,0.030452675,0,0,March,Android,Edge,South America,,Returning,TRUE,No
87k3wZa8v1Y47Hmp,2,8,269,0,0,33,1109.883333,0.013888889,0.027742165,0,0,March,Windows,Safari,South America,1,Returning,FALSE,No
hfdyr99ftsfUYNL6,,0,0,0,0,5,239,0,0.04,0,0,March,Android,Chrome,Other,1,Returning,FALSE,No
BN7htiB7hoeKqThk,2,2,44.5,0,0,7,212.1666667,0,0.00625,0,0,March,iOS,Chrome,North America,8,New,TRUE,No
EHvytAdqBwcSnKx7,4,,,14,1165.166667,81,2820.952419,0.008897485,0.029431012,0,0,March,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
CKoFGdlWH6cZXItl,1,0,0,0,0,6,44,0.066666667,0.1,0,0,March,Android,Chrome,Asia-Pacific,1,Returning,FALSE,No
c8GdTm1azPEMriLb,1,0,0,0,0,8,781,0.028571429,0.057142857,0,0,March,iOS,Chrome,South America,1,Returning,FALSE,No
ZYPxC16eb9kMUciD,,4,61,0,0,14,175.6666667,0,0.010588235,0,0,March,Android,Chrome,,2,Returning,FALSE,No
CKK1FOu95azcQMDW,0,3,90,0,0,25,397.8846154,0.005333333,0.033504762,0,0,March,Android,Chrome,North America,1,Returning,TRUE,No
